frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,http.request.method,http.host,dns.qry.name
Aug  2, 2019 13:30:03.899191000 +07,,,,,,,
Aug  2, 2019 13:30:40.513102000 +07,10.10.10.55,10.10.10.12,33348,16113,,,
Aug  2, 2019 13:30:40.513102000 +07,10.10.10.55,10.10.10.12,33348,19283,,,
Aug  2, 2019 13:30:40.513106000 +07,10.10.10.55,10.10.10.12,33348,1007,,,
Aug  2, 2019 13:30:40.513107000 +07,10.10.10.55,10.10.10.12,33348,4045,,,
Aug  2, 2019 13:30:40.513109000 +07,10.10.10.55,10.10.10.12,33348,1524,,,
Aug  2, 2019 13:30:40.513109000 +07,10.10.10.55,10.10.10.12,33348,12174,,,
Aug  2, 2019 13:30:40.513111000 +07,10.10.10.55,10.10.10.12,33348,3300,,,
Aug  2, 2019 13:30:40.513113000 +07,10.10.10.55,10.10.10.12,33348,7025,,,
Aug  2, 2019 13:30:40.513115000 +07,10.10.10.55,10.10.10.12,33348,903,,,
Aug  2, 2019 13:30:40.513117000 +07,10.10.10.55,10.10.10.12,33348,2604,,,
Aug  2, 2019 13:30:40.513119000 +07,10.10.10.55,10.10.10.12,33348,4449,,,
Aug  2, 2019 13:30:40.513121000 +07,10.10.10.55,10.10.10.12,33348,41511,,,
Aug  2, 2019 13:30:40.513123000 +07,10.10.10.55,10.10.10.12,33348,5915,,,
Aug  2, 2019 13:30:40.513127000 +07,10.10.10.55,10.10.10.12,33348,1094,,,
Aug  2, 2019 13:30:40.513128000 +07,10.10.10.55,10.10.10.12,33348,1352,,,
Aug  2, 2019 13:30:40.513128000 +07,10.10.10.55,10.10.10.12,33348,625,,,
Aug  2, 2019 13:30:40.513128000 +07,10.10.10.55,10.10.10.12,33348,2605,,,
Aug  2, 2019 13:30:40.513128000 +07,10.10.10.55,10.10.10.12,33348,27000,,,
Aug  2, 2019 13:30:40.513128000 +07,10.10.10.55,10.10.10.12,33348,16018,,,
Aug  2, 2019 13:30:40.513128000 +07,10.10.10.55,10.10.10.12,33348,1126,,,
Aug  2, 2019 13:30:40.513129000 +07,10.10.10.55,10.10.10.12,33348,2601,,,
Aug  2, 2019 13:30:40.513129000 +07,10.10.10.55,10.10.10.12,33348,52822,,,
Aug  2, 2019 13:30:40.513129000 +07,10.10.10.55,10.10.10.12,33348,1092,,,
Aug  2, 2019 13:30:40.513129000 +07,10.10.10.55,10.10.10.12,33348,5903,,,
Aug  2, 2019 13:30:40.513130000 +07,10.10.10.55,10.10.10.12,33348,1600,,,
Aug  2, 2019 13:30:40.513130000 +07,10.10.10.55,10.10.10.12,33348,2111,,,
Aug  2, 2019 13:30:40.513130000 +07,10.10.10.55,10.10.10.12,33348,1296,,,
Aug  2, 2019 13:30:40.513130000 +07,10.10.10.55,10.10.10.12,33348,1050,,,
Aug  2, 2019 13:30:40.513131000 +07,10.10.10.55,10.10.10.12,33348,1105,,,
Aug  2, 2019 13:30:40.513141000 +07,10.10.10.55,10.10.10.12,33348,726,,,
Aug  2, 2019 13:30:40.513141000 +07,10.10.10.55,10.10.10.12,33348,6510,,,
Aug  2, 2019 13:30:40.513141000 +07,10.10.10.55,10.10.10.12,33348,4567,,,
Aug  2, 2019 13:30:40.513141000 +07,10.10.10.55,10.10.10.12,33348,65389,,,
Aug  2, 2019 13:30:40.513142000 +07,10.10.10.55,10.10.10.12,33348,1097,,,
Aug  2, 2019 13:30:40.513142000 +07,10.10.10.55,10.10.10.12,33348,5100,,,
Aug  2, 2019 13:30:40.513142000 +07,10.10.10.55,10.10.10.12,33348,51103,,,
Aug  2, 2019 13:30:40.513142000 +07,10.10.10.55,10.10.10.12,33348,2401,,,
Aug  2, 2019 13:30:40.513196000 +07,10.10.10.55,10.10.10.12,33348,8086,,,
Aug  2, 2019 13:30:40.513196000 +07,10.10.10.55,10.10.10.12,33348,1248,,,
Aug  2, 2019 13:30:40.513197000 +07,10.10.10.55,10.10.10.12,33348,4445,,,
Aug  2, 2019 13:30:40.513197000 +07,10.10.10.55,10.10.10.12,33348,5432,,,
Aug  2, 2019 13:30:40.515304000 +07,10.10.10.55,10.10.10.12,33348,1185,,,
Aug  2, 2019 13:30:40.515304000 +07,10.10.10.55,10.10.10.12,33348,9011,,,
Aug  2, 2019 13:30:40.515304000 +07,10.10.10.55,10.10.10.12,33348,5959,,,
Aug  2, 2019 13:30:40.515304000 +07,10.10.10.55,10.10.10.12,33348,765,,,
Aug  2, 2019 13:30:40.515313000 +07,10.10.10.12,10.10.10.55,1185,33348,,,
Aug  2, 2019 13:30:40.515318000 +07,10.10.10.12,10.10.10.55,9011,33348,,,
Aug  2, 2019 13:30:40.515321000 +07,10.10.10.12,10.10.10.55,5959,33348,,,
Aug  2, 2019 13:30:40.515323000 +07,10.10.10.12,10.10.10.55,765,33348,,,
Aug  2, 2019 13:30:40.517784000 +07,10.10.10.55,10.10.10.12,33348,5802,,,
Aug  2, 2019 13:30:40.517785000 +07,10.10.10.55,10.10.10.12,33348,5631,,,
Aug  2, 2019 13:30:40.517785000 +07,10.10.10.55,10.10.10.12,33348,1043,,,
Aug  2, 2019 13:30:40.517785000 +07,10.10.10.55,10.10.10.12,33348,1217,,,
Aug  2, 2019 13:30:40.517786000 +07,10.10.10.55,10.10.10.12,33348,5810,,,
Aug  2, 2019 13:30:40.517787000 +07,10.10.10.55,10.10.10.12,33348,2009,,,
Aug  2, 2019 13:30:40.517788000 +07,10.10.10.55,10.10.10.12,33348,311,,,
Aug  2, 2019 13:30:40.517788000 +07,10.10.10.55,10.10.10.12,33348,691,,,
Aug  2, 2019 13:30:40.517800000 +07,10.10.10.12,10.10.10.55,5802,33348,,,
Aug  2, 2019 13:30:40.517806000 +07,10.10.10.12,10.10.10.55,5631,33348,,,
Aug  2, 2019 13:30:40.517809000 +07,10.10.10.12,10.10.10.55,1043,33348,,,
Aug  2, 2019 13:30:40.517811000 +07,10.10.10.12,10.10.10.55,1217,33348,,,
Aug  2, 2019 13:30:40.517813000 +07,10.10.10.12,10.10.10.55,5810,33348,,,
Aug  2, 2019 13:30:40.517816000 +07,10.10.10.12,10.10.10.55,2009,33348,,,
Aug  2, 2019 13:30:40.517819000 +07,10.10.10.12,10.10.10.55,311,33348,,,
Aug  2, 2019 13:30:40.517821000 +07,10.10.10.12,10.10.10.55,691,33348,,,
Aug  2, 2019 13:30:40.520295000 +07,10.10.10.55,10.10.10.12,33348,10010,,,
Aug  2, 2019 13:30:40.520296000 +07,10.10.10.55,10.10.10.12,33348,2010,,,
Aug  2, 2019 13:30:40.520296000 +07,10.10.10.55,10.10.10.12,33348,20828,,,
Aug  2, 2019 13:30:40.520297000 +07,10.10.10.55,10.10.10.12,33348,4125,,,
Aug  2, 2019 13:30:40.520297000 +07,10.10.10.55,10.10.10.12,33348,14441,,,
Aug  2, 2019 13:30:40.520297000 +07,10.10.10.55,10.10.10.12,33348,6346,,,
Aug  2, 2019 13:30:40.520297000 +07,10.10.10.55,10.10.10.12,33348,1322,,,
Aug  2, 2019 13:30:40.520298000 +07,10.10.10.55,10.10.10.12,33348,9002,,,
Aug  2, 2019 13:30:40.520298000 +07,10.10.10.55,10.10.10.12,33348,16001,,,
Aug  2, 2019 13:30:40.520298000 +07,10.10.10.55,10.10.10.12,33348,31038,,,
Aug  2, 2019 13:30:40.520298000 +07,10.10.10.55,10.10.10.12,33348,89,,,
Aug  2, 2019 13:30:40.520299000 +07,10.10.10.55,10.10.10.12,33348,666,,,
Aug  2, 2019 13:30:40.520310000 +07,10.10.10.12,10.10.10.55,10010,33348,,,
Aug  2, 2019 13:30:40.520316000 +07,10.10.10.12,10.10.10.55,2010,33348,,,
Aug  2, 2019 13:30:40.520319000 +07,10.10.10.12,10.10.10.55,20828,33348,,,
Aug  2, 2019 13:30:40.520321000 +07,10.10.10.12,10.10.10.55,4125,33348,,,
Aug  2, 2019 13:30:40.520323000 +07,10.10.10.12,10.10.10.55,14441,33348,,,
Aug  2, 2019 13:30:40.520326000 +07,10.10.10.12,10.10.10.55,6346,33348,,,
Aug  2, 2019 13:30:40.520328000 +07,10.10.10.12,10.10.10.55,1322,33348,,,
Aug  2, 2019 13:30:40.520331000 +07,10.10.10.12,10.10.10.55,9002,33348,,,
Aug  2, 2019 13:30:40.520333000 +07,10.10.10.12,10.10.10.55,16001,33348,,,
Aug  2, 2019 13:30:40.520335000 +07,10.10.10.12,10.10.10.55,31038,33348,,,
Aug  2, 2019 13:30:40.520338000 +07,10.10.10.12,10.10.10.55,89,33348,,,
Aug  2, 2019 13:30:40.520340000 +07,10.10.10.12,10.10.10.55,666,33348,,,
Aug  2, 2019 13:30:40.523501000 +07,10.10.10.55,10.10.10.12,33348,16080,,,
Aug  2, 2019 13:30:40.523501000 +07,10.10.10.55,10.10.10.12,33348,2522,,,
Aug  2, 2019 13:30:40.523501000 +07,10.10.10.55,10.10.10.12,33348,280,,,
Aug  2, 2019 13:30:40.523501000 +07,10.10.10.55,10.10.10.12,33348,5440,,,
Aug  2, 2019 13:30:40.523502000 +07,10.10.10.55,10.10.10.12,33348,3030,,,
Aug  2, 2019 13:30:40.523502000 +07,10.10.10.55,10.10.10.12,33348,9535,,,
Aug  2, 2019 13:30:40.523502000 +07,10.10.10.55,10.10.10.12,33348,7019,,,
Aug  2, 2019 13:30:40.523502000 +07,10.10.10.55,10.10.10.12,33348,8333,,,
Aug  2, 2019 13:30:40.523503000 +07,10.10.10.55,10.10.10.12,33348,3283,,,
Aug  2, 2019 13:30:40.523503000 +07,10.10.10.55,10.10.10.12,33348,2607,,,
Aug  2, 2019 13:30:40.523503000 +07,10.10.10.55,10.10.10.12,33348,8290,,,
Aug  2, 2019 13:30:40.523503000 +07,10.10.10.55,10.10.10.12,33348,1277,,,
Aug  2, 2019 13:30:40.523515000 +07,10.10.10.12,10.10.10.55,16080,33348,,,
Aug  2, 2019 13:30:40.523521000 +07,10.10.10.12,10.10.10.55,2522,33348,,,
Aug  2, 2019 13:30:40.523523000 +07,10.10.10.12,10.10.10.55,280,33348,,,
Aug  2, 2019 13:30:40.523526000 +07,10.10.10.12,10.10.10.55,5440,33348,,,
Aug  2, 2019 13:30:40.523528000 +07,10.10.10.12,10.10.10.55,3030,33348,,,
Aug  2, 2019 13:30:40.523530000 +07,10.10.10.12,10.10.10.55,9535,33348,,,
Aug  2, 2019 13:30:40.523532000 +07,10.10.10.12,10.10.10.55,7019,33348,,,
Aug  2, 2019 13:30:40.523535000 +07,10.10.10.12,10.10.10.55,8333,33348,,,
Aug  2, 2019 13:30:40.523537000 +07,10.10.10.12,10.10.10.55,3283,33348,,,
Aug  2, 2019 13:30:40.523540000 +07,10.10.10.12,10.10.10.55,2607,33348,,,
Aug  2, 2019 13:30:40.523542000 +07,10.10.10.12,10.10.10.55,8290,33348,,,
Aug  2, 2019 13:30:40.523544000 +07,10.10.10.12,10.10.10.55,1277,33348,,,
Aug  2, 2019 13:30:40.525806000 +07,10.10.10.55,10.10.10.12,33348,13783,,,
Aug  2, 2019 13:30:40.525807000 +07,10.10.10.55,10.10.10.12,33348,10215,,,
Aug  2, 2019 13:30:40.525807000 +07,10.10.10.55,10.10.10.12,33348,10082,,,
Aug  2, 2019 13:30:40.525811000 +07,10.10.10.12,10.10.10.55,13783,33348,,,
Aug  2, 2019 13:30:40.525814000 +07,10.10.10.12,10.10.10.55,10215,33348,,,
Aug  2, 2019 13:30:40.525816000 +07,10.10.10.12,10.10.10.55,10082,33348,,,
Aug  2, 2019 13:30:40.525820000 +07,10.10.10.55,10.10.10.12,33348,2042,,,
Aug  2, 2019 13:30:40.525820000 +07,10.10.10.55,10.10.10.12,33348,179,,,
Aug  2, 2019 13:30:40.525821000 +07,10.10.10.55,10.10.10.12,33348,2046,,,
Aug  2, 2019 13:30:40.525821000 +07,10.10.10.55,10.10.10.12,33348,5222,,,
Aug  2, 2019 13:30:40.525821000 +07,10.10.10.55,10.10.10.12,33348,1130,,,
Aug  2, 2019 13:30:40.525821000 +07,10.10.10.55,10.10.10.12,33348,1040,,,
Aug  2, 2019 13:30:40.525825000 +07,10.10.10.12,10.10.10.55,2042,33348,,,
Aug  2, 2019 13:30:40.525828000 +07,10.10.10.12,10.10.10.55,179,33348,,,
Aug  2, 2019 13:30:40.525830000 +07,10.10.10.12,10.10.10.55,2046,33348,,,
Aug  2, 2019 13:30:40.525832000 +07,10.10.10.12,10.10.10.55,5222,33348,,,
Aug  2, 2019 13:30:40.525835000 +07,10.10.10.12,10.10.10.55,1130,33348,,,
Aug  2, 2019 13:30:40.525837000 +07,10.10.10.12,10.10.10.55,1040,33348,,,
Aug  2, 2019 13:30:40.525840000 +07,10.10.10.55,10.10.10.12,33348,32771,,,
Aug  2, 2019 13:30:40.525841000 +07,10.10.10.55,10.10.10.12,33348,1123,,,
Aug  2, 2019 13:30:40.525843000 +07,10.10.10.12,10.10.10.55,32771,33348,,,
Aug  2, 2019 13:30:40.525846000 +07,10.10.10.12,10.10.10.55,1123,33348,,,
Aug  2, 2019 13:30:40.525848000 +07,10.10.10.55,10.10.10.12,33348,1717,,,
Aug  2, 2019 13:30:40.525851000 +07,10.10.10.12,10.10.10.55,1717,33348,,,
Aug  2, 2019 13:30:40.528594000 +07,10.10.10.55,10.10.10.12,33348,8000,,,
Aug  2, 2019 13:30:40.528595000 +07,10.10.10.55,10.10.10.12,33348,9929,,,
Aug  2, 2019 13:30:40.528595000 +07,10.10.10.55,10.10.10.12,33348,9666,,,
Aug  2, 2019 13:30:40.528595000 +07,10.10.10.55,10.10.10.12,33348,1700,,,
Aug  2, 2019 13:30:40.528595000 +07,10.10.10.55,10.10.10.12,33348,5952,,,
Aug  2, 2019 13:30:40.528596000 +07,10.10.10.55,10.10.10.12,33348,55056,,,
Aug  2, 2019 13:30:40.528596000 +07,10.10.10.55,10.10.10.12,33348,9091,,,
Aug  2, 2019 13:30:40.528596000 +07,10.10.10.55,10.10.10.12,33348,1310,,,
Aug  2, 2019 13:30:40.528596000 +07,10.10.10.55,10.10.10.12,33348,19101,,,
Aug  2, 2019 13:30:40.528597000 +07,10.10.10.55,10.10.10.12,33348,543,,,
Aug  2, 2019 13:30:40.528597000 +07,10.10.10.55,10.10.10.12,33348,5902,,,
Aug  2, 2019 13:30:40.528597000 +07,10.10.10.55,10.10.10.12,33348,7741,,,
Aug  2, 2019 13:30:40.528597000 +07,10.10.10.55,10.10.10.12,33348,5003,,,
Aug  2, 2019 13:30:40.528603000 +07,10.10.10.12,10.10.10.55,8000,33348,,,
Aug  2, 2019 13:30:40.528606000 +07,10.10.10.12,10.10.10.55,9929,33348,,,
Aug  2, 2019 13:30:40.528608000 +07,10.10.10.12,10.10.10.55,9666,33348,,,
Aug  2, 2019 13:30:40.528611000 +07,10.10.10.12,10.10.10.55,1700,33348,,,
Aug  2, 2019 13:30:40.528613000 +07,10.10.10.12,10.10.10.55,5952,33348,,,
Aug  2, 2019 13:30:40.528615000 +07,10.10.10.12,10.10.10.55,55056,33348,,,
Aug  2, 2019 13:30:40.528617000 +07,10.10.10.12,10.10.10.55,9091,33348,,,
Aug  2, 2019 13:30:40.528620000 +07,10.10.10.12,10.10.10.55,1310,33348,,,
Aug  2, 2019 13:30:40.528622000 +07,10.10.10.12,10.10.10.55,19101,33348,,,
Aug  2, 2019 13:30:40.528624000 +07,10.10.10.12,10.10.10.55,543,33348,,,
Aug  2, 2019 13:30:40.528627000 +07,10.10.10.12,10.10.10.55,5902,33348,,,
Aug  2, 2019 13:30:40.528629000 +07,10.10.10.12,10.10.10.55,7741,33348,,,
Aug  2, 2019 13:30:40.528632000 +07,10.10.10.12,10.10.10.55,5003,33348,,,
Aug  2, 2019 13:30:40.531258000 +07,10.10.10.55,10.10.10.12,33348,5822,,,
Aug  2, 2019 13:30:40.531258000 +07,10.10.10.55,10.10.10.12,33348,2119,,,
Aug  2, 2019 13:30:40.531259000 +07,10.10.10.55,10.10.10.12,33348,163,,,
Aug  2, 2019 13:30:40.531259000 +07,10.10.10.55,10.10.10.12,33348,44443,,,
Aug  2, 2019 13:30:40.531259000 +07,10.10.10.55,10.10.10.12,33348,1875,,,
Aug  2, 2019 13:30:40.531259000 +07,10.10.10.55,10.10.10.12,33348,19842,,,
Aug  2, 2019 13:30:40.531260000 +07,10.10.10.55,10.10.10.12,33348,8200,,,
Aug  2, 2019 13:30:40.531260000 +07,10.10.10.55,10.10.10.12,33348,8500,,,
Aug  2, 2019 13:30:40.531260000 +07,10.10.10.55,10.10.10.12,33348,32772,,,
Aug  2, 2019 13:30:40.531260000 +07,10.10.10.55,10.10.10.12,33348,1064,,,
Aug  2, 2019 13:30:40.531261000 +07,10.10.10.55,10.10.10.12,33348,8084,,,
Aug  2, 2019 13:30:40.531261000 +07,10.10.10.55,10.10.10.12,33348,873,,,
Aug  2, 2019 13:30:40.531261000 +07,10.10.10.55,10.10.10.12,33348,1443,,,
Aug  2, 2019 13:30:40.531270000 +07,10.10.10.12,10.10.10.55,5822,33348,,,
Aug  2, 2019 13:30:40.531275000 +07,10.10.10.12,10.10.10.55,2119,33348,,,
Aug  2, 2019 13:30:40.531277000 +07,10.10.10.12,10.10.10.55,163,33348,,,
Aug  2, 2019 13:30:40.531279000 +07,10.10.10.12,10.10.10.55,44443,33348,,,
Aug  2, 2019 13:30:40.531282000 +07,10.10.10.12,10.10.10.55,1875,33348,,,
Aug  2, 2019 13:30:40.531284000 +07,10.10.10.12,10.10.10.55,19842,33348,,,
Aug  2, 2019 13:30:40.531286000 +07,10.10.10.12,10.10.10.55,8200,33348,,,
Aug  2, 2019 13:30:40.531289000 +07,10.10.10.12,10.10.10.55,8500,33348,,,
Aug  2, 2019 13:30:40.531291000 +07,10.10.10.12,10.10.10.55,32772,33348,,,
Aug  2, 2019 13:30:40.531293000 +07,10.10.10.12,10.10.10.55,1064,33348,,,
Aug  2, 2019 13:30:40.531295000 +07,10.10.10.12,10.10.10.55,8084,33348,,,
Aug  2, 2019 13:30:40.531298000 +07,10.10.10.12,10.10.10.55,873,33348,,,
Aug  2, 2019 13:30:40.531300000 +07,10.10.10.12,10.10.10.55,1443,33348,,,
Aug  2, 2019 13:30:40.533866000 +07,10.10.10.55,10.10.10.12,33348,3784,,,
Aug  2, 2019 13:30:40.533866000 +07,10.10.10.55,10.10.10.12,33348,3737,,,
Aug  2, 2019 13:30:40.533866000 +07,10.10.10.55,10.10.10.12,33348,2099,,,
Aug  2, 2019 13:30:40.533867000 +07,10.10.10.55,10.10.10.12,33348,90,,,
Aug  2, 2019 13:30:40.533867000 +07,10.10.10.55,10.10.10.12,33348,6000,,,
Aug  2, 2019 13:30:40.533868000 +07,10.10.10.55,10.10.10.12,33348,9003,,,
Aug  2, 2019 13:30:40.533868000 +07,10.10.10.55,10.10.10.12,33348,10566,,,
Aug  2, 2019 13:30:40.533868000 +07,10.10.10.55,10.10.10.12,33348,50389,,,
Aug  2, 2019 13:30:40.533868000 +07,10.10.10.55,10.10.10.12,33348,425,,,
Aug  2, 2019 13:30:40.533869000 +07,10.10.10.55,10.10.10.12,33348,2045,,,
Aug  2, 2019 13:30:40.533869000 +07,10.10.10.55,10.10.10.12,33348,33354,,,
Aug  2, 2019 13:30:40.533869000 +07,10.10.10.55,10.10.10.12,33348,8021,,,
Aug  2, 2019 13:30:40.533869000 +07,10.10.10.55,10.10.10.12,33348,9878,,,
Aug  2, 2019 13:30:40.533879000 +07,10.10.10.12,10.10.10.55,3784,33348,,,
Aug  2, 2019 13:30:40.533884000 +07,10.10.10.12,10.10.10.55,3737,33348,,,
Aug  2, 2019 13:30:40.533886000 +07,10.10.10.12,10.10.10.55,2099,33348,,,
Aug  2, 2019 13:30:40.533889000 +07,10.10.10.12,10.10.10.55,90,33348,,,
Aug  2, 2019 13:30:40.533891000 +07,10.10.10.12,10.10.10.55,6000,33348,,,
Aug  2, 2019 13:30:40.533893000 +07,10.10.10.12,10.10.10.55,9003,33348,,,
Aug  2, 2019 13:30:40.533896000 +07,10.10.10.12,10.10.10.55,10566,33348,,,
Aug  2, 2019 13:30:40.533898000 +07,10.10.10.12,10.10.10.55,50389,33348,,,
Aug  2, 2019 13:30:40.533901000 +07,10.10.10.12,10.10.10.55,425,33348,,,
Aug  2, 2019 13:30:40.533903000 +07,10.10.10.12,10.10.10.55,2045,33348,,,
Aug  2, 2019 13:30:40.533905000 +07,10.10.10.12,10.10.10.55,33354,33348,,,
Aug  2, 2019 13:30:40.533908000 +07,10.10.10.12,10.10.10.55,8021,33348,,,
Aug  2, 2019 13:30:40.533910000 +07,10.10.10.12,10.10.10.55,9878,33348,,,
Aug  2, 2019 13:30:40.536309000 +07,10.10.10.55,10.10.10.12,33348,3301,,,
Aug  2, 2019 13:30:40.536309000 +07,10.10.10.55,10.10.10.12,33348,2179,,,
Aug  2, 2019 13:30:40.536310000 +07,10.10.10.55,10.10.10.12,33348,1247,,,
Aug  2, 2019 13:30:40.536310000 +07,10.10.10.55,10.10.10.12,33348,5678,,,
Aug  2, 2019 13:30:40.536310000 +07,10.10.10.55,10.10.10.12,33348,1072,,,
Aug  2, 2019 13:30:40.536311000 +07,10.10.10.55,10.10.10.12,33348,19,,,
Aug  2, 2019 13:30:40.536311000 +07,10.10.10.55,10.10.10.12,33348,9080,,,
Aug  2, 2019 13:30:40.536311000 +07,10.10.10.55,10.10.10.12,33348,9898,,,
Aug  2, 2019 13:30:40.536311000 +07,10.10.10.55,10.10.10.12,33348,9500,,,
Aug  2, 2019 13:30:40.536312000 +07,10.10.10.55,10.10.10.12,33348,50003,,,
Aug  2, 2019 13:30:40.536312000 +07,10.10.10.55,10.10.10.12,33348,7920,,,
Aug  2, 2019 13:30:40.536312000 +07,10.10.10.55,10.10.10.12,33348,2191,,,
Aug  2, 2019 13:30:40.536312000 +07,10.10.10.55,10.10.10.12,33348,1984,,,
Aug  2, 2019 13:30:40.536320000 +07,10.10.10.12,10.10.10.55,3301,33348,,,
Aug  2, 2019 13:30:40.536324000 +07,10.10.10.12,10.10.10.55,2179,33348,,,
Aug  2, 2019 13:30:40.536326000 +07,10.10.10.12,10.10.10.55,1247,33348,,,
Aug  2, 2019 13:30:40.536329000 +07,10.10.10.12,10.10.10.55,5678,33348,,,
Aug  2, 2019 13:30:40.536331000 +07,10.10.10.12,10.10.10.55,1072,33348,,,
Aug  2, 2019 13:30:40.536333000 +07,10.10.10.12,10.10.10.55,19,33348,,,
Aug  2, 2019 13:30:40.536336000 +07,10.10.10.12,10.10.10.55,9080,33348,,,
Aug  2, 2019 13:30:40.536338000 +07,10.10.10.12,10.10.10.55,9898,33348,,,
Aug  2, 2019 13:30:40.536340000 +07,10.10.10.12,10.10.10.55,9500,33348,,,
Aug  2, 2019 13:30:40.536342000 +07,10.10.10.12,10.10.10.55,50003,33348,,,
Aug  2, 2019 13:30:40.536345000 +07,10.10.10.12,10.10.10.55,7920,33348,,,
Aug  2, 2019 13:30:40.536347000 +07,10.10.10.12,10.10.10.55,2191,33348,,,
Aug  2, 2019 13:30:40.536350000 +07,10.10.10.12,10.10.10.55,1984,33348,,,
Aug  2, 2019 13:30:40.539159000 +07,10.10.10.55,10.10.10.12,33348,1198,,,
Aug  2, 2019 13:30:40.539160000 +07,10.10.10.55,10.10.10.12,33348,1687,,,
Aug  2, 2019 13:30:40.539160000 +07,10.10.10.55,10.10.10.12,33348,6129,,,
Aug  2, 2019 13:30:40.539160000 +07,10.10.10.55,10.10.10.12,33348,144,,,
Aug  2, 2019 13:30:40.539168000 +07,10.10.10.12,10.10.10.55,1198,33348,,,
Aug  2, 2019 13:30:40.539173000 +07,10.10.10.12,10.10.10.55,1687,33348,,,
Aug  2, 2019 13:30:40.539175000 +07,10.10.10.12,10.10.10.55,6129,33348,,,
Aug  2, 2019 13:30:40.539177000 +07,10.10.10.12,10.10.10.55,144,33348,,,
Aug  2, 2019 13:30:40.539183000 +07,10.10.10.55,10.10.10.12,33348,1862,,,
Aug  2, 2019 13:30:40.539183000 +07,10.10.10.55,10.10.10.12,33348,1755,,,
Aug  2, 2019 13:30:40.539183000 +07,10.10.10.55,10.10.10.12,33348,1070,,,
Aug  2, 2019 13:30:40.539183000 +07,10.10.10.55,10.10.10.12,33348,1199,,,
Aug  2, 2019 13:30:40.539184000 +07,10.10.10.55,10.10.10.12,33348,1234,,,
Aug  2, 2019 13:30:40.539184000 +07,10.10.10.55,10.10.10.12,33348,6025,,,
Aug  2, 2019 13:30:40.539184000 +07,10.10.10.55,10.10.10.12,33348,5001,,,
Aug  2, 2019 13:30:40.539184000 +07,10.10.10.55,10.10.10.12,33348,1076,,,
Aug  2, 2019 13:30:40.539185000 +07,10.10.10.55,10.10.10.12,33348,9968,,,
Aug  2, 2019 13:30:40.539189000 +07,10.10.10.12,10.10.10.55,1862,33348,,,
Aug  2, 2019 13:30:40.539191000 +07,10.10.10.12,10.10.10.55,1755,33348,,,
Aug  2, 2019 13:30:40.539194000 +07,10.10.10.12,10.10.10.55,1070,33348,,,
Aug  2, 2019 13:30:40.539196000 +07,10.10.10.12,10.10.10.55,1199,33348,,,
Aug  2, 2019 13:30:40.539198000 +07,10.10.10.12,10.10.10.55,1234,33348,,,
Aug  2, 2019 13:30:40.539201000 +07,10.10.10.12,10.10.10.55,6025,33348,,,
Aug  2, 2019 13:30:40.539203000 +07,10.10.10.12,10.10.10.55,5001,33348,,,
Aug  2, 2019 13:30:40.539207000 +07,10.10.10.12,10.10.10.55,1076,33348,,,
Aug  2, 2019 13:30:40.539209000 +07,10.10.10.12,10.10.10.55,9968,33348,,,
Aug  2, 2019 13:30:40.541866000 +07,10.10.10.55,10.10.10.12,33348,1556,,,
Aug  2, 2019 13:30:40.541866000 +07,10.10.10.55,10.10.10.12,33348,2006,,,
Aug  2, 2019 13:30:40.541867000 +07,10.10.10.55,10.10.10.12,33348,8994,,,
Aug  2, 2019 13:30:40.541867000 +07,10.10.10.55,10.10.10.12,33348,7443,,,
Aug  2, 2019 13:30:40.541867000 +07,10.10.10.55,10.10.10.12,33348,1154,,,
Aug  2, 2019 13:30:40.541867000 +07,10.10.10.55,10.10.10.12,33348,6009,,,
Aug  2, 2019 13:30:40.541868000 +07,10.10.10.55,10.10.10.12,33348,4900,,,
Aug  2, 2019 13:30:40.541868000 +07,10.10.10.55,10.10.10.12,33348,6969,,,
Aug  2, 2019 13:30:40.541868000 +07,10.10.10.55,10.10.10.12,33348,8292,,,
Aug  2, 2019 13:30:40.541868000 +07,10.10.10.55,10.10.10.12,33348,901,,,
Aug  2, 2019 13:30:40.541869000 +07,10.10.10.55,10.10.10.12,33348,1041,,,
Aug  2, 2019 13:30:40.541869000 +07,10.10.10.55,10.10.10.12,33348,1049,,,
Aug  2, 2019 13:30:40.541869000 +07,10.10.10.55,10.10.10.12,33348,32784,,,
Aug  2, 2019 13:30:40.541878000 +07,10.10.10.12,10.10.10.55,1556,33348,,,
Aug  2, 2019 13:30:40.541882000 +07,10.10.10.12,10.10.10.55,2006,33348,,,
Aug  2, 2019 13:30:40.541885000 +07,10.10.10.12,10.10.10.55,8994,33348,,,
Aug  2, 2019 13:30:40.541887000 +07,10.10.10.12,10.10.10.55,7443,33348,,,
Aug  2, 2019 13:30:40.541889000 +07,10.10.10.12,10.10.10.55,1154,33348,,,
Aug  2, 2019 13:30:40.541892000 +07,10.10.10.12,10.10.10.55,6009,33348,,,
Aug  2, 2019 13:30:40.541894000 +07,10.10.10.12,10.10.10.55,4900,33348,,,
Aug  2, 2019 13:30:40.541897000 +07,10.10.10.12,10.10.10.55,6969,33348,,,
Aug  2, 2019 13:30:40.541899000 +07,10.10.10.12,10.10.10.55,8292,33348,,,
Aug  2, 2019 13:30:40.541901000 +07,10.10.10.12,10.10.10.55,901,33348,,,
