frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,http.request.method,http.host,dns.qry.name
Dec 15, 2016 08:21:24.210927000 +07,10.12.15.101,194.165.16.183,,,,,
Dec 15, 2016 08:21:24.211049000 +07,10.12.15.101,194.165.16.184,,,,,
Dec 15, 2016 08:21:24.211151000 +07,10.12.15.101,194.165.16.185,,,,,
Dec 15, 2016 08:21:24.211779000 +07,10.12.15.101,194.165.16.186,,,,,
Dec 15, 2016 08:21:24.211835000 +07,10.12.15.101,194.165.16.187,,,,,
Dec 15, 2016 08:21:24.211900000 +07,10.12.15.101,194.165.16.188,,,,,
Dec 15, 2016 08:21:24.211950000 +07,10.12.15.101,194.165.16.189,,,,,
Dec 15, 2016 08:21:24.212020000 +07,10.12.15.101,194.165.16.190,,,,,
Dec 15, 2016 08:21:24.212075000 +07,10.12.15.101,194.165.16.191,,,,,
Dec 15, 2016 08:21:24.212156000 +07,10.12.15.101,194.165.16.192,,,,,
Dec 15, 2016 08:21:24.212200000 +07,10.12.15.101,194.165.16.193,,,,,
Dec 15, 2016 08:21:24.212367000 +07,10.12.15.101,194.165.16.194,,,,,
Dec 15, 2016 08:21:24.212450000 +07,10.12.15.101,194.165.16.195,,,,,
Dec 15, 2016 08:21:24.212575000 +07,10.12.15.101,194.165.16.196,,,,,
Dec 15, 2016 08:21:24.212647000 +07,10.12.15.101,194.165.16.197,,,,,
Dec 15, 2016 08:21:24.212718000 +07,10.12.15.101,194.165.16.198,,,,,
Dec 15, 2016 08:21:24.212831000 +07,10.12.15.101,194.165.16.199,,,,,
Dec 15, 2016 08:21:24.212889000 +07,10.12.15.101,194.165.16.200,,,,,
Dec 15, 2016 08:21:24.212952000 +07,10.12.15.101,194.165.16.201,,,,,
Dec 15, 2016 08:21:24.213014000 +07,10.12.15.101,194.165.16.202,,,,,
Dec 15, 2016 08:21:24.213086000 +07,10.12.15.101,194.165.16.203,,,,,
Dec 15, 2016 08:21:24.213142000 +07,10.12.15.101,194.165.16.204,,,,,
Dec 15, 2016 08:21:24.213210000 +07,10.12.15.101,194.165.16.205,,,,,
Dec 15, 2016 08:21:24.213322000 +07,10.12.15.101,194.165.16.206,,,,,
Dec 15, 2016 08:21:24.213375000 +07,10.12.15.101,194.165.16.207,,,,,
Dec 15, 2016 08:21:24.213438000 +07,10.12.15.101,194.165.16.208,,,,,
Dec 15, 2016 08:21:24.213482000 +07,10.12.15.101,194.165.16.209,,,,,
Dec 15, 2016 08:21:24.213538000 +07,10.12.15.101,194.165.16.210,,,,,
Dec 15, 2016 08:21:24.213716000 +07,10.12.15.101,194.165.16.211,,,,,
Dec 15, 2016 08:21:24.213722000 +07,10.12.15.101,194.165.16.212,,,,,
Dec 15, 2016 08:21:24.213791000 +07,10.12.15.101,194.165.16.213,,,,,
Dec 15, 2016 08:21:24.213797000 +07,10.12.15.101,194.165.16.214,,,,,
Dec 15, 2016 08:21:24.213852000 +07,10.12.15.101,194.165.16.215,,,,,
Dec 15, 2016 08:21:24.213858000 +07,10.12.15.101,194.165.16.216,,,,,
Dec 15, 2016 08:21:24.213923000 +07,10.12.15.101,194.165.16.217,,,,,
Dec 15, 2016 08:21:24.213930000 +07,10.12.15.101,194.165.16.218,,,,,
Dec 15, 2016 08:21:24.213997000 +07,10.12.15.101,194.165.16.219,,,,,
Dec 15, 2016 08:21:24.214002000 +07,10.12.15.101,194.165.16.220,,,,,
Dec 15, 2016 08:21:24.214087000 +07,10.12.15.101,194.165.16.221,,,,,
Dec 15, 2016 08:21:24.214093000 +07,10.12.15.101,194.165.16.222,,,,,
Dec 15, 2016 08:21:24.214155000 +07,10.12.15.101,194.165.16.223,,,,,
Dec 15, 2016 08:21:24.214159000 +07,10.12.15.101,194.165.16.224,,,,,
Dec 15, 2016 08:21:24.214226000 +07,10.12.15.101,194.165.16.225,,,,,
Dec 15, 2016 08:21:24.214231000 +07,10.12.15.101,194.165.16.226,,,,,
Dec 15, 2016 08:21:24.214309000 +07,10.12.15.101,194.165.16.227,,,,,
Dec 15, 2016 08:21:24.214313000 +07,10.12.15.101,194.165.16.228,,,,,
Dec 15, 2016 08:21:24.214373000 +07,10.12.15.101,194.165.16.229,,,,,
Dec 15, 2016 08:21:24.214379000 +07,10.12.15.101,194.165.16.230,,,,,
Dec 15, 2016 08:21:24.214487000 +07,10.12.15.101,194.165.16.231,,,,,
Dec 15, 2016 08:21:24.214493000 +07,10.12.15.101,194.165.16.232,,,,,
Dec 15, 2016 08:21:24.214552000 +07,10.12.15.101,194.165.16.233,,,,,
Dec 15, 2016 08:21:24.214557000 +07,10.12.15.101,194.165.16.234,,,,,
Dec 15, 2016 08:21:24.214624000 +07,10.12.15.101,194.165.16.235,,,,,
Dec 15, 2016 08:21:24.214629000 +07,10.12.15.101,194.165.16.236,,,,,
Dec 15, 2016 08:21:24.214695000 +07,10.12.15.101,194.165.16.237,,,,,
Dec 15, 2016 08:21:24.214700000 +07,10.12.15.101,194.165.16.238,,,,,
Dec 15, 2016 08:21:24.214770000 +07,10.12.15.101,194.165.16.239,,,,,
Dec 15, 2016 08:21:24.214775000 +07,10.12.15.101,194.165.16.240,,,,,
Dec 15, 2016 08:21:24.214845000 +07,10.12.15.101,194.165.16.241,,,,,
Dec 15, 2016 08:21:24.214853000 +07,10.12.15.101,194.165.16.242,,,,,
Dec 15, 2016 08:21:24.214911000 +07,10.12.15.101,194.165.16.243,,,,,
Dec 15, 2016 08:21:24.214950000 +07,10.12.15.101,194.165.16.244,,,,,
Dec 15, 2016 08:21:24.214985000 +07,10.12.15.101,194.165.16.245,,,,,
Dec 15, 2016 08:21:24.215020000 +07,10.12.15.101,194.165.16.246,,,,,
Dec 15, 2016 08:21:24.215055000 +07,10.12.15.101,194.165.16.247,,,,,
Dec 15, 2016 08:21:24.215090000 +07,10.12.15.101,194.165.16.248,,,,,
Dec 15, 2016 08:21:24.215141000 +07,10.12.15.101,194.165.16.249,,,,,
Dec 15, 2016 08:21:24.215146000 +07,10.12.15.101,194.165.16.250,,,,,
Dec 15, 2016 08:21:24.215224000 +07,10.12.15.101,194.165.16.251,,,,,
Dec 15, 2016 08:21:24.215264000 +07,10.12.15.101,194.165.16.252,,,,,
Dec 15, 2016 08:21:24.215308000 +07,10.12.15.101,194.165.16.253,,,,,
Dec 15, 2016 08:21:24.215312000 +07,10.12.15.101,194.165.16.254,,,,,
Dec 15, 2016 08:21:25.218227000 +07,10.12.15.101,194.165.16.255,,,,,
Dec 15, 2016 08:21:25.218239000 +07,10.12.15.101,194.165.17.0,,,,,
Dec 15, 2016 08:21:25.218443000 +07,10.12.15.101,194.165.17.1,,,,,
Dec 15, 2016 08:21:25.218449000 +07,10.12.15.101,194.165.17.2,,,,,
Dec 15, 2016 08:21:25.218453000 +07,10.12.15.101,194.165.17.3,,,,,
Dec 15, 2016 08:21:25.218502000 +07,10.12.15.101,194.165.17.4,,,,,
Dec 15, 2016 08:21:25.218586000 +07,10.12.15.101,194.165.17.5,,,,,
Dec 15, 2016 08:21:25.218628000 +07,10.12.15.101,194.165.17.6,,,,,
Dec 15, 2016 08:21:25.218692000 +07,10.12.15.101,194.165.17.7,,,,,
Dec 15, 2016 08:21:25.218778000 +07,10.12.15.101,194.165.17.8,,,,,
Dec 15, 2016 08:21:25.218844000 +07,10.12.15.101,194.165.17.9,,,,,
Dec 15, 2016 08:21:25.218921000 +07,10.12.15.101,194.165.17.10,,,,,
Dec 15, 2016 08:21:25.219004000 +07,10.12.15.101,194.165.17.11,,,,,
Dec 15, 2016 08:21:25.219157000 +07,10.12.15.101,194.165.17.12,,,,,
Dec 15, 2016 08:21:25.219215000 +07,10.12.15.101,194.165.17.13,,,,,
Dec 15, 2016 08:21:25.219323000 +07,10.12.15.101,194.165.17.14,,,,,
Dec 15, 2016 08:21:25.219391000 +07,10.12.15.101,194.165.17.15,,,,,
Dec 15, 2016 08:21:25.219459000 +07,10.12.15.101,194.165.17.16,,,,,
Dec 15, 2016 08:21:25.219529000 +07,10.12.15.101,194.165.17.17,,,,,
Dec 15, 2016 08:21:25.219646000 +07,10.12.15.101,194.165.17.18,,,,,
Dec 15, 2016 08:21:25.219745000 +07,10.12.15.101,194.165.17.19,,,,,
Dec 15, 2016 08:21:25.219795000 +07,10.12.15.101,194.165.17.20,,,,,
Dec 15, 2016 08:21:25.219895000 +07,10.12.15.101,194.165.17.21,,,,,
Dec 15, 2016 08:21:25.219942000 +07,10.12.15.101,194.165.17.22,,,,,
Dec 15, 2016 08:21:25.220067000 +07,10.12.15.101,194.165.17.23,,,,,
Dec 15, 2016 08:21:25.220148000 +07,10.12.15.101,194.165.17.24,,,,,
Dec 15, 2016 08:21:25.220186000 +07,10.12.15.101,194.165.17.25,,,,,
Dec 15, 2016 08:21:25.220271000 +07,10.12.15.101,194.165.17.26,,,,,
Dec 15, 2016 08:21:25.220402000 +07,10.12.15.101,194.165.17.27,,,,,
Dec 15, 2016 08:21:25.220450000 +07,10.12.15.101,194.165.17.28,,,,,
Dec 15, 2016 08:21:25.220524000 +07,10.12.15.101,194.165.17.29,,,,,
Dec 15, 2016 08:21:25.220569000 +07,10.12.15.101,194.165.17.30,,,,,
Dec 15, 2016 08:21:25.220630000 +07,10.12.15.101,194.165.17.31,,,,,
Dec 15, 2016 08:21:25.220670000 +07,10.12.15.101,194.165.17.32,,,,,
Dec 15, 2016 08:21:25.220758000 +07,10.12.15.101,194.165.17.33,,,,,
Dec 15, 2016 08:21:25.220827000 +07,10.12.15.101,194.165.17.34,,,,,
Dec 15, 2016 08:21:25.220878000 +07,10.12.15.101,194.165.17.35,,,,,
Dec 15, 2016 08:21:25.220920000 +07,10.12.15.101,194.165.17.36,,,,,
Dec 15, 2016 08:21:25.220990000 +07,10.12.15.101,194.165.17.37,,,,,
Dec 15, 2016 08:21:25.221080000 +07,10.12.15.101,194.165.17.38,,,,,
Dec 15, 2016 08:21:25.221138000 +07,10.12.15.101,194.165.17.39,,,,,
Dec 15, 2016 08:21:25.221186000 +07,10.12.15.101,194.165.17.40,,,,,
Dec 15, 2016 08:21:25.221245000 +07,10.12.15.101,194.165.17.41,,,,,
Dec 15, 2016 08:21:25.221398000 +07,10.12.15.101,194.165.17.42,,,,,
Dec 15, 2016 08:21:25.221425000 +07,10.12.15.101,194.165.17.43,,,,,
Dec 15, 2016 08:21:25.221427000 +07,10.12.15.101,194.165.17.44,,,,,
Dec 15, 2016 08:21:25.221494000 +07,10.12.15.101,194.165.17.45,,,,,
Dec 15, 2016 08:21:25.221603000 +07,10.12.15.101,194.165.17.46,,,,,
Dec 15, 2016 08:21:25.221657000 +07,10.12.15.101,194.165.17.47,,,,,
Dec 15, 2016 08:21:25.221706000 +07,10.12.15.101,194.165.17.48,,,,,
Dec 15, 2016 08:21:25.221801000 +07,10.12.15.101,194.165.17.49,,,,,
Dec 15, 2016 08:21:25.221832000 +07,10.12.15.101,194.165.17.50,,,,,
Dec 15, 2016 08:21:25.221895000 +07,10.12.15.101,194.165.17.51,,,,,
Dec 15, 2016 08:21:25.221969000 +07,10.12.15.101,194.165.17.52,,,,,
Dec 15, 2016 08:21:25.222030000 +07,10.12.15.101,194.165.17.53,,,,,
Dec 15, 2016 08:21:25.222103000 +07,10.12.15.101,194.165.17.54,,,,,
Dec 15, 2016 08:21:25.222152000 +07,10.12.15.101,194.165.17.55,,,,,
Dec 15, 2016 08:21:25.222214000 +07,10.12.15.101,194.165.17.56,,,,,
Dec 15, 2016 08:21:25.222261000 +07,10.12.15.101,194.165.17.57,,,,,
Dec 15, 2016 08:21:25.222321000 +07,10.12.15.101,194.165.17.58,,,,,
Dec 15, 2016 08:21:25.222403000 +07,10.12.15.101,194.165.17.59,,,,,
Dec 15, 2016 08:21:25.222447000 +07,10.12.15.101,194.165.17.60,,,,,
Dec 15, 2016 08:21:25.222517000 +07,10.12.15.101,194.165.17.61,,,,,
Dec 15, 2016 08:21:25.222563000 +07,10.12.15.101,194.165.17.62,,,,,
Dec 15, 2016 08:21:25.222644000 +07,10.12.15.101,194.165.17.63,,,,,
Dec 15, 2016 08:21:25.222674000 +07,10.12.15.101,194.165.17.64,,,,,
Dec 15, 2016 08:21:25.222752000 +07,10.12.15.101,194.165.17.65,,,,,
Dec 15, 2016 08:21:25.222816000 +07,10.12.15.101,194.165.17.66,,,,,
Dec 15, 2016 08:21:25.222890000 +07,10.12.15.101,194.165.17.67,,,,,
Dec 15, 2016 08:21:25.222937000 +07,10.12.15.101,194.165.17.68,,,,,
Dec 15, 2016 08:21:25.223002000 +07,10.12.15.101,194.165.17.69,,,,,
Dec 15, 2016 08:21:25.223043000 +07,10.12.15.101,194.165.17.70,,,,,
Dec 15, 2016 08:21:25.223120000 +07,10.12.15.101,194.165.17.71,,,,,
Dec 15, 2016 08:21:25.223179000 +07,10.12.15.101,194.165.17.72,,,,,
Dec 15, 2016 08:21:25.223246000 +07,10.12.15.101,194.165.17.73,,,,,
Dec 15, 2016 08:21:25.223318000 +07,10.12.15.101,194.165.17.74,,,,,
Dec 15, 2016 08:21:25.223366000 +07,10.12.15.101,194.165.17.75,,,,,
Dec 15, 2016 08:21:25.223431000 +07,10.12.15.101,194.165.17.76,,,,,
Dec 15, 2016 08:21:25.223474000 +07,10.12.15.101,194.165.17.77,,,,,
Dec 15, 2016 08:21:25.223534000 +07,10.12.15.101,194.165.17.78,,,,,
Dec 15, 2016 08:21:25.223599000 +07,10.12.15.101,194.165.17.79,,,,,
Dec 15, 2016 08:21:25.223665000 +07,10.12.15.101,194.165.17.80,,,,,
Dec 15, 2016 08:21:25.223741000 +07,10.12.15.101,194.165.17.81,,,,,
Dec 15, 2016 08:21:25.223773000 +07,10.12.15.101,194.165.17.82,,,,,
Dec 15, 2016 08:21:25.223847000 +07,10.12.15.101,194.165.17.83,,,,,
Dec 15, 2016 08:21:25.223887000 +07,10.12.15.101,194.165.17.84,,,,,
Dec 15, 2016 08:21:25.223970000 +07,10.12.15.101,194.165.17.85,,,,,
Dec 15, 2016 08:21:25.224011000 +07,10.12.15.101,194.165.17.86,,,,,
Dec 15, 2016 08:21:25.224107000 +07,10.12.15.101,194.165.17.87,,,,,
Dec 15, 2016 08:21:25.224217000 +07,10.12.15.101,194.165.17.88,,,,,
Dec 15, 2016 08:21:25.224271000 +07,10.12.15.101,194.165.17.89,,,,,
Dec 15, 2016 08:21:25.224334000 +07,10.12.15.101,194.165.17.90,,,,,
Dec 15, 2016 08:21:25.224507000 +07,10.12.15.101,194.165.17.91,,,,,
Dec 15, 2016 08:21:25.224512000 +07,10.12.15.101,194.165.17.92,,,,,
Dec 15, 2016 08:21:25.224556000 +07,10.12.15.101,194.165.17.93,,,,,
Dec 15, 2016 08:21:25.224600000 +07,10.12.15.101,194.165.17.94,,,,,
Dec 15, 2016 08:21:25.224679000 +07,10.12.15.101,194.165.17.95,,,,,
Dec 15, 2016 08:21:25.224716000 +07,10.12.15.101,194.165.17.96,,,,,
Dec 15, 2016 08:21:25.224788000 +07,10.12.15.101,194.165.17.97,,,,,
Dec 15, 2016 08:21:25.224863000 +07,10.12.15.101,194.165.17.98,,,,,
Dec 15, 2016 08:21:25.224920000 +07,10.12.15.101,194.165.17.99,,,,,
Dec 15, 2016 08:21:25.224957000 +07,10.12.15.101,194.165.17.100,,,,,
Dec 15, 2016 08:21:25.225022000 +07,10.12.15.101,194.165.17.101,,,,,
Dec 15, 2016 08:21:25.225064000 +07,10.12.15.101,194.165.17.102,,,,,
Dec 15, 2016 08:21:25.225137000 +07,10.12.15.101,194.165.17.103,,,,,
Dec 15, 2016 08:21:25.225186000 +07,10.12.15.101,194.165.17.104,,,,,
Dec 15, 2016 08:21:25.225275000 +07,10.12.15.101,194.165.17.105,,,,,
Dec 15, 2016 08:21:25.225327000 +07,10.12.15.101,194.165.17.106,,,,,
Dec 15, 2016 08:21:25.225384000 +07,10.12.15.101,194.165.17.107,,,,,
Dec 15, 2016 08:21:25.225444000 +07,10.12.15.101,194.165.17.108,,,,,
Dec 15, 2016 08:21:25.225573000 +07,10.12.15.101,194.165.17.109,,,,,
Dec 15, 2016 08:21:25.225576000 +07,10.12.15.101,194.165.17.110,,,,,
Dec 15, 2016 08:21:25.225633000 +07,10.12.15.101,194.165.17.111,,,,,
Dec 15, 2016 08:21:25.225747000 +07,10.12.15.101,194.165.17.112,,,,,
Dec 15, 2016 08:21:25.225787000 +07,10.12.15.101,194.165.17.113,,,,,
Dec 15, 2016 08:21:25.225853000 +07,10.12.15.101,194.165.17.114,,,,,
Dec 15, 2016 08:21:25.225937000 +07,10.12.15.101,194.165.17.115,,,,,
Dec 15, 2016 08:21:25.225985000 +07,10.12.15.101,194.165.17.116,,,,,
Dec 15, 2016 08:21:25.226053000 +07,10.12.15.101,194.165.17.117,,,,,
Dec 15, 2016 08:21:25.226108000 +07,10.12.15.101,194.165.17.118,,,,,
Dec 15, 2016 08:21:25.226171000 +07,10.12.15.101,194.165.17.119,,,,,
Dec 15, 2016 08:21:25.226228000 +07,10.12.15.101,194.165.17.120,,,,,
Dec 15, 2016 08:21:25.226331000 +07,10.12.15.101,194.165.17.121,,,,,
Dec 15, 2016 08:21:25.226393000 +07,10.12.15.101,194.165.17.122,,,,,
Dec 15, 2016 08:21:25.226451000 +07,10.12.15.101,194.165.17.123,,,,,
Dec 15, 2016 08:21:25.226506000 +07,10.12.15.101,194.165.17.124,,,,,
Dec 15, 2016 08:21:25.226568000 +07,10.12.15.101,194.165.17.125,,,,,
Dec 15, 2016 08:21:25.226624000 +07,10.12.15.101,194.165.17.126,,,,,
Dec 15, 2016 08:21:25.226699000 +07,10.12.15.101,194.165.17.127,,,,,
Dec 15, 2016 08:21:25.226802000 +07,10.12.15.101,194.165.17.128,,,,,
Dec 15, 2016 08:21:25.226850000 +07,10.12.15.101,194.165.17.129,,,,,
Dec 15, 2016 08:21:25.226930000 +07,10.12.15.101,194.165.17.130,,,,,
Dec 15, 2016 08:21:25.226967000 +07,10.12.15.101,194.165.17.131,,,,,
Dec 15, 2016 08:21:25.227041000 +07,10.12.15.101,194.165.17.132,,,,,
Dec 15, 2016 08:21:25.227095000 +07,10.12.15.101,194.165.17.133,,,,,
Dec 15, 2016 08:21:25.227154000 +07,10.12.15.101,194.165.17.134,,,,,
Dec 15, 2016 08:21:25.227196000 +07,10.12.15.101,194.165.17.135,,,,,
Dec 15, 2016 08:21:25.227255000 +07,10.12.15.101,194.165.17.136,,,,,
Dec 15, 2016 08:21:25.227298000 +07,10.12.15.101,194.165.17.137,,,,,
Dec 15, 2016 08:21:25.227349000 +07,10.12.15.101,194.165.17.138,,,,,
Dec 15, 2016 08:21:25.227461000 +07,10.12.15.101,194.165.17.139,,,,,
Dec 15, 2016 08:21:25.227512000 +07,10.12.15.101,194.165.17.140,,,,,
Dec 15, 2016 08:21:25.227570000 +07,10.12.15.101,194.165.17.141,,,,,
Dec 15, 2016 08:21:25.227609000 +07,10.12.15.101,194.165.17.142,,,,,
Dec 15, 2016 08:21:25.227665000 +07,10.12.15.101,194.165.17.143,,,,,
Dec 15, 2016 08:21:25.227734000 +07,10.12.15.101,194.165.17.144,,,,,
Dec 15, 2016 08:21:25.227787000 +07,10.12.15.101,194.165.17.145,,,,,
Dec 15, 2016 08:21:25.227848000 +07,10.12.15.101,194.165.17.146,,,,,
Dec 15, 2016 08:21:25.227915000 +07,10.12.15.101,194.165.17.147,,,,,
Dec 15, 2016 08:21:25.227962000 +07,10.12.15.101,194.165.17.148,,,,,
Dec 15, 2016 08:21:25.228015000 +07,10.12.15.101,194.165.17.149,,,,,
Dec 15, 2016 08:21:25.228062000 +07,10.12.15.101,194.165.17.150,,,,,
Dec 15, 2016 08:21:25.228114000 +07,10.12.15.101,194.165.17.151,,,,,
Dec 15, 2016 08:21:25.228163000 +07,10.12.15.101,194.165.17.152,,,,,
Dec 15, 2016 08:21:25.228230000 +07,10.12.15.101,194.165.17.153,,,,,
Dec 15, 2016 08:21:25.228286000 +07,10.12.15.101,194.165.17.154,,,,,
Dec 15, 2016 08:21:25.228337000 +07,10.12.15.101,194.165.17.155,,,,,
Dec 15, 2016 08:21:25.228386000 +07,10.12.15.101,194.165.17.156,,,,,
Dec 15, 2016 08:21:25.228444000 +07,10.12.15.101,194.165.17.157,,,,,
Dec 15, 2016 08:21:25.228532000 +07,10.12.15.101,194.165.17.158,,,,,
Dec 15, 2016 08:21:25.228644000 +07,10.12.15.101,194.165.17.159,,,,,
Dec 15, 2016 08:21:25.228647000 +07,10.12.15.101,194.165.17.160,,,,,
Dec 15, 2016 08:21:25.228698000 +07,10.12.15.101,194.165.17.161,,,,,
Dec 15, 2016 08:21:25.228745000 +07,10.12.15.101,194.165.17.162,,,,,
Dec 15, 2016 08:21:25.228804000 +07,10.12.15.101,194.165.17.163,,,,,
Dec 15, 2016 08:21:25.228845000 +07,10.12.15.101,194.165.17.164,,,,,
Dec 15, 2016 08:21:25.228893000 +07,10.12.15.101,194.165.17.165,,,,,
Dec 15, 2016 08:21:25.228958000 +07,10.12.15.101,194.165.17.166,,,,,
Dec 15, 2016 08:21:25.229022000 +07,10.12.15.101,194.165.17.167,,,,,
Dec 15, 2016 08:21:25.229082000 +07,10.12.15.101,194.165.17.168,,,,,
Dec 15, 2016 08:21:25.229127000 +07,10.12.15.101,194.165.17.169,,,,,
Dec 15, 2016 08:21:25.229177000 +07,10.12.15.101,194.165.17.170,,,,,
Dec 15, 2016 08:21:25.229230000 +07,10.12.15.101,194.165.17.171,,,,,
Dec 15, 2016 08:21:25.229279000 +07,10.12.15.101,194.165.17.172,,,,,
Dec 15, 2016 08:21:25.229334000 +07,10.12.15.101,194.165.17.173,,,,,
Dec 15, 2016 08:21:25.229403000 +07,10.12.15.101,194.165.17.174,,,,,
Dec 15, 2016 08:21:25.229465000 +07,10.12.15.101,194.165.17.175,,,,,
Dec 15, 2016 08:21:25.229527000 +07,10.12.15.101,194.165.17.176,,,,,
Dec 15, 2016 08:21:25.229571000 +07,10.12.15.101,194.165.17.177,,,,,
Dec 15, 2016 08:21:25.229628000 +07,10.12.15.101,194.165.17.178,,,,,
Dec 15, 2016 08:21:25.229686000 +07,10.12.15.101,194.165.17.179,,,,,
Dec 15, 2016 08:21:25.229726000 +07,10.12.15.101,194.165.17.180,,,,,
Dec 15, 2016 08:21:25.229793000 +07,10.12.15.101,194.165.17.181,,,,,
Dec 15, 2016 08:21:25.229847000 +07,10.12.15.101,194.165.17.182,,,,,
Dec 15, 2016 08:21:25.229899000 +07,10.12.15.101,194.165.17.183,,,,,
Dec 15, 2016 08:21:25.229948000 +07,10.12.15.101,194.165.17.184,,,,,
Dec 15, 2016 08:21:25.230000000 +07,10.12.15.101,194.165.17.185,,,,,
Dec 15, 2016 08:21:25.230053000 +07,10.12.15.101,194.165.17.186,,,,,
Dec 15, 2016 08:21:25.230104000 +07,10.12.15.101,194.165.17.187,,,,,
Dec 15, 2016 08:21:25.230148000 +07,10.12.15.101,194.165.17.188,,,,,
Dec 15, 2016 08:21:25.230221000 +07,10.12.15.101,194.165.17.189,,,,,
Dec 15, 2016 08:21:25.230279000 +07,10.12.15.101,194.165.17.190,,,,,
Dec 15, 2016 08:21:25.230331000 +07,10.12.15.101,194.165.17.191,,,,,
Dec 15, 2016 08:21:25.230379000 +07,10.12.15.101,194.165.17.192,,,,,
Dec 15, 2016 08:21:25.230432000 +07,10.12.15.101,194.165.17.193,,,,,
Dec 15, 2016 08:21:25.230481000 +07,10.12.15.101,194.165.17.194,,,,,
Dec 15, 2016 08:21:25.230543000 +07,10.12.15.101,194.165.17.195,,,,,
Dec 15, 2016 08:21:25.230616000 +07,10.12.15.101,194.165.17.196,,,,,
Dec 15, 2016 08:21:25.230669000 +07,10.12.15.101,194.165.17.197,,,,,
Dec 15, 2016 08:21:25.230720000 +07,10.12.15.101,194.165.17.198,,,,,
Dec 15, 2016 08:21:25.230771000 +07,10.12.15.101,194.165.17.199,,,,,
Dec 15, 2016 08:21:25.230819000 +07,10.12.15.101,194.165.17.200,,,,,
Dec 15, 2016 08:21:25.230876000 +07,10.12.15.101,194.165.17.201,,,,,
Dec 15, 2016 08:21:25.230935000 +07,10.12.15.101,194.165.17.202,,,,,
Dec 15, 2016 08:21:25.230996000 +07,10.12.15.101,194.165.17.203,,,,,
Dec 15, 2016 08:21:25.231047000 +07,10.12.15.101,194.165.17.204,,,,,
Dec 15, 2016 08:21:25.231099000 +07,10.12.15.101,194.165.17.205,,,,,
Dec 15, 2016 08:21:25.231148000 +07,10.12.15.101,194.165.17.206,,,,,
Dec 15, 2016 08:21:25.231200000 +07,10.12.15.101,194.165.17.207,,,,,
Dec 15, 2016 08:21:25.231258000 +07,10.12.15.101,194.165.17.208,,,,,
Dec 15, 2016 08:21:25.231312000 +07,10.12.15.101,194.165.17.209,,,,,
Dec 15, 2016 08:21:25.231379000 +07,10.12.15.101,194.165.17.210,,,,,
Dec 15, 2016 08:21:25.231452000 +07,10.12.15.101,194.165.17.211,,,,,
Dec 15, 2016 08:21:25.231511000 +07,10.12.15.101,194.165.17.212,,,,,
Dec 15, 2016 08:21:25.231576000 +07,10.12.15.101,194.165.17.213,,,,,
Dec 15, 2016 08:21:25.231628000 +07,10.12.15.101,194.165.17.214,,,,,
Dec 15, 2016 08:21:25.231675000 +07,10.12.15.101,194.165.17.215,,,,,
Dec 15, 2016 08:21:25.231720000 +07,10.12.15.101,194.165.17.216,,,,,
Dec 15, 2016 08:21:25.231766000 +07,10.12.15.101,194.165.17.217,,,,,
Dec 15, 2016 08:21:25.231815000 +07,10.12.15.101,194.165.17.218,,,,,
Dec 15, 2016 08:21:25.231881000 +07,10.12.15.101,194.165.17.219,,,,,
Dec 15, 2016 08:21:25.231924000 +07,10.12.15.101,194.165.17.220,,,,,
Dec 15, 2016 08:21:25.231979000 +07,10.12.15.101,194.165.17.221,,,,,
Dec 15, 2016 08:21:25.232035000 +07,10.12.15.101,194.165.17.222,,,,,
Dec 15, 2016 08:21:25.232092000 +07,10.12.15.101,194.165.17.223,,,,,
Dec 15, 2016 08:21:25.232156000 +07,10.12.15.101,194.165.17.224,,,,,
Dec 15, 2016 08:21:25.232221000 +07,10.12.15.101,194.165.17.225,,,,,
Dec 15, 2016 08:21:25.232270000 +07,10.12.15.101,194.165.17.226,,,,,
Dec 15, 2016 08:21:25.232334000 +07,10.12.15.101,194.165.17.227,,,,,
Dec 15, 2016 08:21:25.232378000 +07,10.12.15.101,194.165.17.228,,,,,
Dec 15, 2016 08:21:25.232446000 +07,10.12.15.101,194.165.17.229,,,,,
Dec 15, 2016 08:21:25.232502000 +07,10.12.15.101,194.165.17.230,,,,,
Dec 15, 2016 08:21:25.232569000 +07,10.12.15.101,194.165.17.231,,,,,
Dec 15, 2016 08:21:25.232609000 +07,10.12.15.101,194.165.17.232,,,,,
Dec 15, 2016 08:21:25.232678000 +07,10.12.15.101,194.165.17.233,,,,,
Dec 15, 2016 08:21:25.232721000 +07,10.12.15.101,194.165.17.234,,,,,
Dec 15, 2016 08:21:25.232785000 +07,10.12.15.101,194.165.17.235,,,,,
Dec 15, 2016 08:21:25.232850000 +07,10.12.15.101,194.165.17.236,,,,,
Dec 15, 2016 08:21:25.232944000 +07,10.12.15.101,194.165.17.237,,,,,
Dec 15, 2016 08:21:25.233018000 +07,10.12.15.101,194.165.17.238,,,,,
Dec 15, 2016 08:21:25.233094000 +07,10.12.15.101,194.165.17.239,,,,,
Dec 15, 2016 08:21:25.233157000 +07,10.12.15.101,194.165.17.240,,,,,
Dec 15, 2016 08:21:25.233226000 +07,10.12.15.101,194.165.17.241,,,,,
Dec 15, 2016 08:21:25.233268000 +07,10.12.15.101,194.165.17.242,,,,,
Dec 15, 2016 08:21:25.233333000 +07,10.12.15.101,194.165.17.243,,,,,
